,city,company,location,salary,title
352,Philadelphia,Johnson & Johnson Family of Companies,"Spring House, PA",No Salary,"Associate Scientist I, Assay Development"
353,Philadelphia,Johnson & Johnson Family of Companies,"Spring House, PA",No Salary,"Scientist, Proteomics"
354,Philadelphia,Johnson & Johnson Family of Companies,"Spring House, PA",No Salary,"Associate Scientist, Protein Chemistry"
355,Philadelphia,Johnson & Johnson Family of Companies,"Spring House, PA",No Salary,ADVANCED PROCESS CONTROL POST-DOC
358,Philadelphia,Johnson & Johnson Family of Companies,"Spring House, PA",No Salary,"Senior Associate Scientist, Assay Development"
368,Philadelphia,Johnson & Johnson Family of Companies,"Spring House, PA",No Salary,"Principal Scientist, Cell Biology"
370,Philadelphia,ExxonMobil,"Paulsboro, NJ",No Salary,Statistics Advisor
371,Philadelphia,GlaxoSmithKline,"Collegeville, PA 19426",No Salary,Administrative Assistant
372,Philadelphia,GlaxoSmithKline,"King of Prussia, PA",No Salary,Investigator - Upstream Process Development
374,Philadelphia,CSL Behring,"King of Prussia, PA",No Salary,"Global Clinical Development Lead, Pulmonology"
375,Philadelphia,Certara,"Wilmington, DE",No Salary,Clinical Pharmacologist
377,Philadelphia,GlaxoSmithKline,"Collegeville, PA 19426",No Salary,"Director, Quantitative Clinical Pharmacology"
378,Philadelphia,naviHealth,"Horsham, PA",No Salary,Senior Director of Software Engineering
379,Philadelphia,Arkema Americas,"King of Prussia, PA",No Salary,Chemist / Engineer - Battery Formulation Job
380,Philadelphia,GlaxoSmithKline,"Collegeville, PA 19426",No Salary,Lead Investigator – Predictive Chemistry
381,Philadelphia,Pfizer Inc.,"Collegeville, PA",No Salary,"Director, Clinician Immuno- Oncology (MD Required)"
382,Philadelphia,Pfizer Inc.,"Collegeville, PA",No Salary,Clinical Scientist Communications Lead
383,Philadelphia,GlaxoSmithKline,"Collegeville, PA 19426",No Salary,"Experimental Medicine Physician, Target Incubator group"
388,Philadelphia,Element Materials Technology,"Wilmington, DE",No Salary,"Senior Manager/Associate Director, CMC"
389,Philadelphia,GlaxoSmithKline,"Collegeville, PA 19426",No Salary,Medical Director- ONCOLOGY Clinical Development
390,Philadelphia,OneMain Financial,"Wilmington, DE",No Salary,Senior Quantitative Analyst
391,Philadelphia,DuPont,"Wilmington, DE",No Salary,Associate Investigator
392,Philadelphia,DuPont,"Wilmington, DE",No Salary,2018 Summer Intern: Industrial Biosciences R&D Center
396,Philadelphia,Citi,"Wilmington, DE 19894",No Salary,Citi Branded Cards Analytic Associate
397,Philadelphia,OneMain Financial,"Wilmington, DE",No Salary,Senior Quantitative Analyst (Strategy)
399,Philadelphia,Incyte Corporation,"Wilmington, DE",No Salary,"Associate Director, Pharmacology"
400,Philadelphia,"Scala, Inc","Malvern, PA 19355",No Salary,"Director, Data Science & Analytics"
401,Philadelphia,Life.io,"Philadelphia, PA","$125,000 a year",SVP of Technology and Product
402,Philadelphia,"Ocugen, Inc.","Malvern, PA 19355",No Salary,"Research Scientist, Biopharmaceutical Research & Development"
403,Philadelphia,Schneider Capital Management,"Wayne, PA 19087",No Salary,Equity Research Analyst - Buy Side
404,Philadelphia,Ben Franklin Technology Partners of Southeastern P...,"Philadelphia, PA 19112 (Marconi Plaza-Packer Park area)",No Salary,"Manager, Program Analysis and Data Administration"
405,Philadelphia,Workbridge Associates,"Philadelphia, PA","$100,000 - $130,000 a year",Machine Learning Engineer
406,Philadelphia,Workbridge Associates,"Philadelphia, PA","$90,000 - $140,000 a year",Senior Machine Learning Engineer
407,Philadelphia,Klein Hersh International,"Philadelphia, PA",No Salary,"Manager, Biostatistics"
408,Philadelphia,Penfield Search Partners,"Philadelphia, PA",No Salary,"Senior Statistician to Senior Manager, Biostatistics"
409,Philadelphia,System One,"North Wales, PA",$37.29 an hour,Scientist: Clinical Biomarker Specimen Management
411,Philadelphia,Johnson & Johnson Family of Companies,"Spring House, PA",No Salary,"Senior Manager, Business Technology Leader (BTL) - Oncology..."
416,Philadelphia,Pfizer Inc.,"Collegeville, PA",No Salary,"Senior Director, Therapeutic Area (TA) Clinician Lead Oncolo..."
417,Philadelphia,Monell Chemical Senses Center,"Philadelphia, PA 19104 (Belmont area)",No Salary,Research Technician | Apply: https://apply.interfolio.com/50...
418,Philadelphia,Prolific Sciences LLC,"Wilmington, DE",No Salary,Statistical Programmer
419,Philadelphia,Incyte Corporation,"Wilmington, DE 19803",No Salary,"Research / Sr. Research Scientist, Antibody Discovery"
420,Philadelphia,Careermonks,"Philadelphia, PA",No Salary,Junior Data Science Consultants
421,Philadelphia,TechData Service Company LLC,"King of Prussia, PA 19406",No Salary,Statistical Programmers
422,Philadelphia,"Picwell, Inc.","Philadelphia, PA 19103 (Belmont area)","$109,000 - $138,000 a year (Indeed est.)",Software Engineer (Python-Flask-AWS Focus)
423,Philadelphia,"Spark Therapeutics, Inc.","Philadelphia, PA 19104 (Belmont area)",No Salary,Research Scientist - Liver Group
424,Philadelphia,Inovio Pharmaceuticals,"Plymouth Meeting, PA 19462",No Salary,Drug Safety Associate
425,Philadelphia,Averity,"Philadelphia, PA","$225,000 - $250,000 a year",Executive Director of Data Science ($250k)
426,Philadelphia,"ICON Clinical Research, Inc.","North Wales, PA",No Salary,Data Scientist/Senior Statistician
427,Philadelphia,ThinkingAhead,"Philadelphia, PA","$90,000 a year",Senior Healthcare Statistician and Analytics Consultant
428,Philadelphia,Smith Hanley Associates,"Philadelphia, PA","$120,000 - $150,000 a year",Senior Data Scientist
429,Philadelphia,Aavalar,"Mount Laurel, NJ",No Salary,Lead Data Scientist
430,Philadelphia,Ditech Financial LLC,"Fort Washington, PA 19034",No Salary,Marketing Analytics Leader
431,Philadelphia,Superior Group,"Conshohocken, PA",No Salary,Junior Data Scientist
432,Philadelphia,Reaction Biology Corp.,"Malvern, PA 19355",No Salary,"Research Associate, Cell Biology"
440,Philadelphia,Inovio Pharmaceuticals,"Plymouth Meeting, PA 19462",No Salary,"Sr Associate/Scientist, BioInformatics"
441,Philadelphia,Tech Mahindra Americas,"Wilmington, DE 19803",$15 - $20 an hour,Associate Scientist
442,Philadelphia,Wistar,"Philadelphia, PA 19104 (Belmont area)",No Salary,Proteomics - Scientist
443,Philadelphia,"Adaptimmune, LLC","Philadelphia, PA",No Salary,Bioinformatician
444,Philadelphia,FocusKPI Inc.,"Fort Washington, PA",No Salary,Senior Bio-Statistician
445,Philadelphia,"Spark Therapeutics, Inc.","Philadelphia, PA 19104 (Belmont area)",No Salary,Downstream Process Development Lead
446,Philadelphia,KVK Tech,"Newtown, PA 18940",No Salary,Senior Scientist
447,Philadelphia,"Spark Therapeutics, Inc.","Philadelphia, PA 19104 (Belmont area)",No Salary,Bioseparations Lead
448,Philadelphia,Guru,"Philadelphia, PA",No Salary,Senior Machine Learning Engineer
449,Philadelphia,Progenra,"Malvern, PA",No Salary,Senior Scientist
450,Philadelphia,Arbutus Biopharma,"Warminster, PA 18974",No Salary,"Principal Scientist, Analytical Development"
451,Philadelphia,"Montgomery Investment Technology, Inc.","Cinnaminson, NJ 08077",No Salary,Quantitative Finance Analyst 2018
452,Philadelphia,NFI Industries,"Voorhees, NJ",No Salary,Supply Chain Scientist Internship
453,Philadelphia,"Spark Therapeutics, Inc.","Philadelphia, PA 19104 (Belmont area)",No Salary,Upstream Process Development Scientist
454,Philadelphia,KVK Tech,"Newtown, PA 18940",No Salary,Senior Formulation Scientist
455,Philadelphia,Arbutus Biopharma,"Warminster, PA 18974",No Salary,"Scientist, Chemistry"
456,Philadelphia,Avo Photonics,"Horsham, PA 19044",No Salary,Optical Program Manager
457,Philadelphia,Alliance Pharma,"Malvern, PA 19355",No Salary,Sr. Scientist
458,Philadelphia,NewLink Genetics,"Philadelphia, PA",No Salary,"Director, Technical Operations"
459,Philadelphia,Avo Photonics,"Horsham, PA 19044",No Salary,Optical Engineer
462,Philadelphia,Barrington James,"Glassboro, NJ",No Salary,Global Safety Surveillance Scientist
463,Philadelphia,Avanade,"Philadelphia, PA",No Salary,"Director - Intelligent Automation Capability Lead - (IA, RPA..."
464,Philadelphia,Ubertal,"Gwynedd, PA 19454",No Salary,Statistical Programmer - III (Senior)
465,Philadelphia,TANISHA SYSTEMS INC,"West Chester, PA",No Salary,Data Scientist
466,Philadelphia,Numeric Jobs,"Philadelphia, PA",No Salary,Data Scientist
467,Philadelphia,GEI Consultants Inc,"Mount Laurel, NJ 08054",No Salary,Staff Environmental Engineer/Geologist/Scientist
468,Philadelphia,Incyte Corporation,"Wilmington, DE 19803",No Salary,Global Risk Management and Safety Surveillance Scientist
469,Philadelphia,Recycle Track Systems,"Philadelphia, PA",No Salary,Sales Representative Waste Management - Philadelphia
470,Philadelphia,DCM Data Systems,"Moorestown, NJ",No Salary,Machine Learning Engineer
471,Philadelphia,Apex Life Sciences,"West Point, PA",$27 an hour,Scientist - II (Associate)
472,Philadelphia,Apex Life Sciences,"West Point, PA",$23.32 an hour,Scientist - I (Assistant)
473,Philadelphia,Chatham Group,"Philadelphia, PA 19103 (Belmont area)","$90,000 a year",Color Scientist
474,Philadelphia,Marie Lawrence Associates,"King of Prussia, PA",No Salary,Infection Preventionist
476,Philadelphia,ProClinical Staffing Inc.,"Windon, PA",No Salary,Bioprocess Scientist Associate
477,Philadelphia,Incyte Corporation,"Wilmington, DE 19803",No Salary,"Director to Senior Director, Clinical Research Scientist, Ad..."
478,Philadelphia,Fides & Co,"Wilmington, DE",No Salary,Bioinformatics Scientist
479,Philadelphia,"Alphanumeric Systems, Inc.","Collegeville, PA",No Salary,Pharmaceutical Scientist
483,Philadelphia,KVK TECH,"Newtown, PA 18940",No Salary,Formulation Scientist
488,Philadelphia,IVI-RMA,"King of Prussia, PA 19406",No Salary,Financial Billing Analyst
498,Philadelphia,"Performance Systems Development, LLC","Philadelphia, PA 19118",No Salary,Associate Business Technology Manager
499,Philadelphia,Elsevier,"Philadelphia, PA 19103 (Belmont area)",No Salary,Product Specialist
500,Philadelphia,The Franklin Company,"Philadelphia, PA 19107 (City Center East area)","$60,000 - $90,000 a year",Clinical Flow Cytometry Scientist
501,Philadelphia,CareerMonks,"Bala-Cynwyd, PA","$115,000 - $170,000 a year",Machine learning specialist
502,Philadelphia,Noramco™,"Wilmington, DE",No Salary,Process Scientist
503,Philadelphia,Noramco™,"Wilmington, DE",No Salary,Senior Process Scientist
504,Philadelphia,University Center for Research LLC,"Wilmington, DE",No Salary,Senior Electrical/Electronic Design Development Engineer
519,Philadelphia,Ezra Penland Actuarial Recruitment,"Philadelphia, PA","$120,002 - $180,008 a year",Insurance Predictive Modeling Actuary #80800W
4998,Austin,Anaconda,"Austin, TX",No Salary,Associate Data Scientist
4999,Austin,State Street,"Austin, TX 78701 (Downtown area)",No Salary,Entry Level - Data Scientist and Cognitive Engineer - Austin
5000,Austin,Walmart eCommerce,"Austin, TX 78716",No Salary,Associate Data Scientist
5001,Austin,Atlassian,"Austin, TX",No Salary,Data Engineer
5002,Austin,The Zebra,"Austin, TX",No Salary,Senior Data Scientist
5003,Austin,Zilliant,"Austin, TX 78701 (Downtown area)",No Salary,Data Scientist – Customer Success
5004,Austin,HomeAway,"Austin, TX",No Salary,Data Scientist II: Yield Optimization
5005,Austin,Visa,"Austin, TX",No Salary,Data Scientist - Data Product Development (PhD)
5006,Austin,The Home Depot,"Austin, TX 78716",No Salary,DATA SCIENTIST BL LAB
5007,Austin,Cox Automotive,"Austin, TX",No Salary,Data Scientist Intern (Summer 2018)
5008,Austin,NVIDIA,"Austin, TX",No Salary,Research Scientist for Computer Vision / Machine Learning
5009,Austin,Thermo Fisher Scientific,"Austin, TX 73344",No Salary,Senior Data Scientist
5010,Austin,Siemens,"Austin, TX",No Salary,Data Analysis & Simulation Professional - Building Technolog...
5011,Austin,Charles Schwab,"Austin, TX 73344",No Salary,"Analyst - Data Engineering, Analysis and Reporting"
5012,Austin,HomeAway,"Austin, TX",No Salary,Senior Data Scientist
5013,Austin,BlackLocus,"Austin, TX 78701 (Downtown area)",No Salary,Principal Data Scientist
5014,Austin,Charles Schwab,"Austin, TX 73344",No Salary,Sr Data Scientist - NLP
5015,Austin,Clockwork Solutions,"Austin, TX 78746",No Salary,Principal Data Scientist
5016,Austin,CBRE,"Austin, TX 78759 (Arboretum area)",No Salary,Research Analyst
5017,Austin,"RetailMeNot, Inc.","Austin, TX",No Salary,Staff Data Engineer
5019,Austin,Applied Materials Inc.,"Austin, TX",No Salary,Statistical Process Control Analyst - (B3)
5020,Austin,Encore Search Partners,"Austin, TX",No Salary,Quantitative Analyst - Computer Software - JO-1803
5021,Austin,HomeAway,"Austin, TX",No Salary,Data Science Manager - Content
5022,Austin,Health & Human Services Comm,"Austin, TX","$5,259 - $6,941 a month",Senior Statistical Analyst
5023,Austin,The Home Depot,"Austin, TX 78716",No Salary,PRINCIPAL DATA SCIENTIST BL LAB
5024,Austin,Clockwork Solutions,"Austin, TX 78746",No Salary,Lead Data Scientist
5025,Austin,University of Texas at Austin,"Austin, TX","$5,000 a month",Research Engineering/ Scientist Associate IV - Spatial Datab...
5026,Austin,eClerx LLC,"Austin, TX",No Salary,Data Analytics Manager
5027,Austin,eBay Inc.,"Austin, TX 78746",No Salary,Data Engineer
5030,Austin,Qcue,"Austin, TX 78703",No Salary,Data Science Product Manager
5031,Austin,Zynga,"Austin, TX",No Salary,"Senior Data Scientist, Social Casino"
5032,Austin,University of Texas at Austin,"Austin, TX","$4,390 a month",Research Engineering/ Scientist Associate V
5033,Austin,University of Texas at Austin,"Austin, TX","$6,666 - $7,500 a month",Research Engineering/ Scientist Associate IV - 3D Geomodeler
5034,Austin,State Street,"Austin, TX 78701 (Downtown area)",No Salary,"Cognitive Research Scientist (SME), Cognitive Computing"
5036,Austin,University of Texas at Austin,"Austin, TX","$8,333 - $10,000 a month",Research Scientist - Sedimentary Petrographer
5037,Austin,University of Texas at Austin,"Austin, TX","$1,940 a month",Research Engineering/ Scientist Assistant
5038,Austin,KLA-Tencor,"Austin, TX",No Salary,Big Data Software Development Engineer Intern
5039,Austin,Civitas Learning,"Austin, TX",No Salary,Director of Data Science
5040,Austin,Asuragen,"Austin, TX",No Salary,"Senior Scientist, Research"
5041,Austin,Turnberry Solutions,"Austin, TX 78730",No Salary,Data Scientist (Big Data) IV (8 years)
5042,Austin,IGT,"Austin, TX 78727",No Salary,Market Research Analyst III
5043,Austin,KLA-Tencor,"Austin, TX",No Salary,Sr. Staff Research Scientist (Lithography/Overlay Control)
5044,Austin,City of Austin,"Austin, TX 78702 (Rosewood area)",No Salary,Research Analyst Senior (Temporary)
5045,Austin,Exponent,"Austin, TX",No Salary,Human Factors Scientist
5046,Austin,Kinnser Software,"Austin, TX 78746",No Salary,Analytics Architect
5047,Austin,Siemens,"Austin, TX",No Salary,Product Manager Analytics - Digital Buildings - Building Tec...
5048,Austin,National Instruments,"Austin, TX",No Salary,Sr. Business Analyst - Marketing Analytics
5049,Austin,IHS Markit,"Austin, TX 78731",No Salary,Senior Research Analyst
5050,Austin,University of Texas at Austin,"Austin, TX","$6,666 - $8,333 a month",Research Associate - Sedimentologist Stratigrapher
5051,Austin,Visa,"Austin, TX",No Salary,Sr. Staff Data Software Engineer
5052,Austin,University of Texas at Austin,"Austin, TX","$3,519 a month",Research Engineering/ Scientist Associate III - Imaging Staf...
5053,Austin,University of Texas at Austin,"Austin, TX","$6,250 - $10,833 a month",Engineering Scientist - Software Engineering and Development...
5054,Austin,State Street,"Austin, TX 78701 (Downtown area)",No Salary,Data Scientist/Cognitive Software Engineer
5055,Austin,"ICU Medical, Inc.","Austin, TX",No Salary,"Chemistry Analyst III, Research & Development"
5056,Austin,Terracon,"Austin, TX 78735",No Salary,Staff Scientist (Natural Resources)
5057,Austin,National instrument,"Austin, TX",No Salary,Sr. Business Analyst - Marketing Analytics
5058,Austin,EXL,"Austin, TX",No Salary,"Manager, Decision Analytics Services"
5059,Austin,State Street,"Austin, TX 78701 (Downtown area)",No Salary,Lead Data Scientist and Cognitive Engineer
5060,Austin,National Instruments,"Austin, TX",No Salary,Software Engineer (MS – NG) for 2018
5061,Austin,National Instruments,"Austin, TX",No Salary,Software Engineer (BS - NG) for 2018
5062,Austin,Wunderman,"Austin, TX",No Salary,Temporary Sr. Account Manager
5063,Austin,Kinnser Software,"Austin, TX 78746",No Salary,Product Manager- Applied Insights
5064,Austin,University of Texas at Austin,"Austin, TX","$5,400 - $6,500 a month",Engineering Scientist Associate - R and D Acoustics Engineer...
5065,Austin,IBM,"Austin, TX 73344",No Salary,Campaign Manager- Paid Media Leader
5066,Austin,Atlas Wearables,"Austin, TX",No Salary,Data Scientist
5067,Austin,University of Texas at Austin,"Austin, TX","$5,400 - $6,500 a month",Engineering Scientist Associate - Digital Signal Processing...
