position,company,location,salary,summary
"Senior Developer - Austin, TX",Mission Capital Advisors,"Austin, TX 78746",,"This position works closely with product managers and data scientists to build industry leading, end to end diligence platforms...."
Scientist JO#13586,"Maxonic, Inc.","Austin, TX 78710",,Scientist – JO#13586Location:. Provided by Dice Scientist. They currently have a requirement for a Scientist I....
Temporary Sr. Account Manager,Wunderman,"Austin, TX",,"Headquartered in New York, we have 9,200 creatives, data scientists, strategists and technologists in 200 offices in 70 markets...."
Campaign Manager,IBM,"Austin, TX 73344",,Activates data scientists to help increase demand and achieve faster ROI. Digs in and understands data and provide insights and outcomes based on the data....
Sr Software Engineer -Security & Malware,SparkCognition,"Austin, TX 78759 (Arboretum area)",,"Ability to work effectively with cross-functional teams with engineers and data scientists. The right candidate will build key components of a multi-tenant, big..."
Data Engineer,"APN Software Services, Inc","Round Rock, TX 78682",,"All data scientists are:. Data Engineer Duration:. Modeling Environment• The Modeling Environment Project objective is to integrate the process, tools, and..."
Program Manager,KGS,"Austin, TX 78741 (Pleasant Valley area)",,"Oracle Data Warehouse. Compatibility with existing business, administrative, engineer and scientist management information systems;..."
Medical Laboratory Technician,"SCHRYVER MEDICAL, LLC","Kyle, TX 78640",,Reviews and interprets laboratory results and data. Must be a registered or certified Medical technologist or Clinical Laboratory Scientist or meet equivalency...
.NET Developer with Product Management Experience (Remote),Simple [A],"Austin, TX 78701 (Downtown area)",,"We are content engineers, analysts, programmers, developers, architects, content strategists, strategic consultants, data scientists, producers, marketers,..."
Engineering Scientist Associate - Satellite Attitude Determination Specialist,University of Texas at Austin,"Austin, TX","$5,400 - $6,500 a month","Provide oversight, analysis and guidance to operational processing of on-orbit data. Applicant should have an understanding of data analysis techniques,..."
Research Engineering/ Scientist Assistant - Value-Based Care Research Fellowship for Medical Students,University of Texas at Austin,"Austin, TX","$2,333 a month","Current third-year medical student), prior experience with carrying out research projects through publication, making presentations, SAS/Stata data analysis..."
Engineering Scientist Associate - Software Defined Radio Receiver Hardware Developer,University of Texas at Austin,"Austin, TX","$5,400 - $6,500 a month",Perform analysis on collected data to ensure correct performance. Occasional collection of data at remote locations and occasional outdoor deployments....
Data Scientist,Intersys Consulting,"Round Rock, TX 78682",,"Data Scientist Who we are:. Intersys is looking for a Data Scientist that will help us discover the information hidden in vast amounts of data, and help us make..."
IT Senior Programmer Analyst,National Instruments,"Austin, TX",,"From daily tasks to grand challenges, NI helps engineers and scientists overcome complexity to exceed even their own expectations...."
IT Senior Programmer Analyst,National instrument,"Austin, TX",,"From daily tasks to grand challenges, NI helps engineers and scientists overcome complexity to exceed even their own expectations...."
Sr. Director of Strategy,Wunderman,"Austin, TX",,"Headquartered in New York, we have 9,200 creatives, data scientists, strategists and technologists in 200 offices in 70 markets...."
Data Scientist + Machine Learning Expert,Expero Inc,"Austin, TX",,"Data science expertise. Generative deep learning systems which condition high dimensional image data, sequence to sequence translation models for transforming..."
"Data Scientist - Machine Learning, Python, Linguistics",Oscar Technology,"Austin, TX","$90,000 - $150,000 a year","Data Scientist Role Requirements*. Over the last year, the newly formed Data Scientist team (currently at 4) has added immense value to the business and they..."
Data Analysis Intern,Texan by Nature,"Austin, TX",$10 an hour,"Present data in an easily understood, storytelling format. Assist the Executive Director, Program Manager, and Symposium Director with data planning...."
Data Scientist (Contract),Flashii,"Austin, TX",,The AI/DL Data Scientist will help design and implement AI/DL systems for a wide variety of use. The AI/DL Data Scientist will lead the design efforts for the...
Senior Data Scientist,Natera,"Austin, TX",,The Senior Data Scientist is a member of the statistics group. Post-graduate experience in a data science or engineering role outside of academics....
Sr. Machine Learning / Artificial Intelligence Engineer,ClosedLoop.ai,"Austin, TX 78701 (Downtown area)",,"Experience with Spark, Hadoop, and other big data tools. You’ll work with a multidisciplinary team including data scientists, product managers and software..."
Public Health Research Statistician,"Far Harbor, LLC","Austin, TX","$84,000 - $104,000 a year","Familiarity with complex survey data (clustered sampling, oversampling). The Research Statistician will also perform data preparation and analysis for state..."
